id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
972354980877256547,https://www.airbnb.com/rooms/972354980877256547,20240625175556,2024-06-25,city scrape,Stylish Home in City Center,"Stylish, modern apartment in the heart of Rotterdam, at a 5 minutes walk from the Central Station.<br /><br />The apartment is located on the fourteenth floor and has amazing city views. Renovated to a high standard with quality design furniture. The apartment is right in the city center, yet it is nice and quiet. You will have acces to the gym in the building. The apartment is perfect for a long term stay.<br /><br />Depending on availability, garage parking can be booked at an additional cost.",,https://a0.muscache.com/pictures/19ac898f-34e3-4c33-8034-8b9e36d4fa74.jpg,65046546,https://www.airbnb.com/users/show/65046546,Luca,2016-03-30,"Rotterdam, Netherlands","",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-65046546/original/d26186b8-14b7-4312-9022-cc4c73718608.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-65046546/original/d26186b8-14b7-4312-9022-cc4c73718608.jpeg?aki_policy=profile_x_medium,,6,8,"['email', 'phone']",t,t,,Cool,Rotterdam Centrum,51.921050099222704,4.473003669845962,Entire condo,Entire home/apt,2,1.0,1 bath,1,1,"[""City skyline view"", ""Hot water kettle"", ""Central heating"", ""Conditioner"", ""Hot water"", ""Coffee maker: Nespresso"", ""Drying rack for clothing"", ""Cleaning products"", ""Ethernet connection"", ""Canal view"", ""Dining table"", ""Exercise equipment"", ""Shared gym in building"", ""50 inch HDTV with HBO Max, premium cable, Amazon Prime Video, Netflix"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Freezer"", ""Essentials"", ""Dedicated workspace"", ""Long term stays allowed"", ""Baking sheet"", ""Wine glasses"", ""Books and reading material"", ""Paid parking off premises"", ""Dishes and silverware"", ""Elevator"", ""Smeg refrigerator"", ""Cooking basics"", ""Clothing storage: wardrobe"", ""Host greets you"", ""Siemens oven"", ""Shower gel"", ""Hangers"", ""Single level home"", ""Bed linens"", ""Microwave"", ""Fast wifi \u2013 487 Mbps"", ""Coffee"", ""Shampoo"", ""Hair dryer"", ""Dishwasher"", ""Pets allowed"", ""Iron"", ""Free washer \u2013 In unit""]",$168.00,2,60,2,2,60,60,2.0,60.0,,t,11,37,59,59,2024-06-25,36,36,5,2023-11-04,2024-06-19,4.94,4.97,5.0,4.94,4.94,5.0,4.83,0599 DF49 EE62 0337 535A,f,1,1,0,0,4.60
972561325660678814,https://www.airbnb.com/rooms/972561325660678814,20240625175556,2024-06-25,city scrape,Private Cozy space in Rotterdam,"Welcome to our cozy place in Rotterdam!<br />This charming space features a separate entrance and bathroom, ensuring privacy and comfort. The private entrance leads into a warm and inviting living space where you can work and sleep comfortably, modern bathroom is equipped so you have everything you need for a refreshing stay. Nestled in a quiet neighbourhood, our home is just 5-10 minutes from bus and metro station, offering both peace and convenience.<br /><br />Book now to enjoy the best of Rotterdam!",,https://a0.muscache.com/pictures/miso/Hosting-972561325660678814/original/994d5c1b-7ed4-4eb6-9516-03da425d99ba.jpeg,288148171,https://www.airbnb.com/users/show/288148171,Anna,2019-08-22,"Rotterdam, Netherlands",-,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-288148171/original/4a16b815-49fa-45ef-878c-1fc81b55b42d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-288148171/original/4a16b815-49fa-45ef-878c-1fc81b55b42d.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Ommoord,Prins Alexander,51.96436343214359,4.535958923425448,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1,1,"[""Hot water kettle"", ""Central heating"", ""Hot water"", ""Private entrance"", ""Refrigerator"", ""Coffee maker: Nespresso"", ""Radiant heating"", ""Self check-in"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Dedicated workspace"", ""Lockbox"", ""Wifi"", ""TV"", ""Shower gel"", ""Hangers"", ""Bikes"", ""Paid dryer \u2013 In building"", ""Room-darkening shades"", ""Bed linens"", ""Exterior security cameras on property"", ""Free street parking"", ""Clothing storage: closet"", ""Shampoo"", ""Hair dryer"", ""Pets allowed""]",$98.00,1,60,1,1,60,60,1.0,60.0,,t,20,48,78,258,2024-06-25,0,0,0,,,,,,,,,,0599 C4D4 4BAC A711 BAOF,f,1,1,0,0,
973583749101002151,https://www.airbnb.com/rooms/973583749101002151,20240625175556,2024-06-25,city scrape,"""Stairway to Heaven"" (fully renovated apartment)","Stairway to Heaven is a cozy apartment, centrally located in Rotterdam. <br /><br />The newly fully renovated apartment features a spacious artisanal bedstee with king size double bed and a sleeping area with spacious bunk beds. A unique experience of sleeping! <br /><br />Stairway to Heaven so offers a pleasant stay for 2 people, but just as good for 2 couples or a family with 2 children.","The centrally located district ""Het Nieuwe Westen"" in Rotterdam is a diverse, multicultural neighborhood. The neighborhood features beautiful canals and (gentlemen)houses, but just as well over toko's and eateries from different cultures. A captivating place to experience yourself!<br /><br />Various dining options are available in the immediate vicinity of the accommodation. Tourist attractions and downtown are within walking distance. Rotterdam-The Hague Airport is reachable in 10 min by car.",https://a0.muscache.com/pictures/miso/Hosting-973583749101002151/original/291340b3-2005-4c88-b678-a73362a85392.jpeg,535582328,https://www.airbnb.com/users/show/535582328,Bram,2023-09-05,,"",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/67fa7302-152a-477d-b977-d6da89c6d777.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/67fa7302-152a-477d-b977-d6da89c6d777.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Nieuwe Westen,Delfshaven,51.91597,4.45404,Entire rental unit,Entire home/apt,2,1.0,1 bath,2,0,"[""Hot water kettle"", ""Central heating"", ""Hot water"", ""Mosquito net"", ""Refrigerator"", ""Coffee maker: Nespresso"", ""Private entrance"", ""Cleaning products"", ""Ethernet connection"", ""Paid parking garage off premises"", ""Dining table"", ""Laundromat nearby"", ""Kitchen"", ""Body soap"", ""Smoke alarm"", ""Portable fans"", ""Freezer"", ""Essentials"", ""32 inch TV with Chromecast"", ""Long term stays allowed"", ""Garden view"", ""Baking sheet"", ""Clothing storage"", ""Wine glasses"", ""Books and reading material"", ""Ceiling fan"", ""Toaster"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Shower gel"", ""Bed linens"", ""Microwave"", ""Induction stove"", ""Coffee"", ""Shampoo"", ""Dishwasher"", ""Oven"", ""Luggage dropoff allowed""]",$120.00,1,90,1,1,90,90,1.0,90.0,,t,23,53,83,251,2024-06-25,0,0,0,,,,,,,,,,0599 1CB7 1812 F2B1 A546,f,1,1,0,0,
978152696454987784,https://www.airbnb.com/rooms/978152696454987784,20240625175556,2024-06-25,city scrape,Private nice room in shared apartment.,"Keep it simple at this peaceful and centrally-located place.<br /><br />This centrally situated room  offers convenient access to nearby amenities, allowing you to explore the city with ease. Ideal for both leisurely vacations and productive business trips, it’s within a 10-minute walk to Zuidplein Mall and Rotterdam Ahoy. Maashaven is just 8 minutes away on foot, while Centrum, the central station, swimming pool, and library are all reachable within a 10-minute stroll.",,https://a0.muscache.com/pictures/47679bbc-fedb-4284-801e-702bdc9d306a.jpg,499358808,https://www.airbnb.com/users/show/499358808,Ahmet,2023-02-03,,"I’m young professional, love to visit new places.",within an hour,95%,74%,f,https://a0.muscache.com/im/pictures/user/44b5432e-e77c-4db5-b6eb-75768e49ce3d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44b5432e-e77c-4db5-b6eb-75768e49ce3d.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Bloemhof,Feijenoord,51.89303287797103,4.494509762507461,Private room in rental unit,Private room,1,1.0,1 bath,1,1,"[""Dishes and silverware"", ""Central heating"", ""Cooking basics"", ""Hot water"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Microwave"", ""Bathtub"", ""Stove"", ""Wifi"", ""Freezer"", ""Dedicated workspace"", ""Oven"", ""First aid kit""]",$45.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,23,42,72,252,2024-06-25,15,15,3,2023-09-28,2024-06-09,4.2,4.27,4.47,4.53,4.8,4.47,4.33,HILH7193FYU710G6FI67,f,3,0,3,0,1.65
978275266721990389,https://www.airbnb.com/rooms/978275266721990389,20240625175556,2024-06-25,city scrape,"Appartement in Rotterdam Centrum, s’-Gravendijkwal","From this ideally located accommodation you can do all kinds of activities<br />1.5 km Rotterdam Central Station <br />1.5 km to Town Hall Square <br />1,5km Euromast",,https://a0.muscache.com/pictures/miso/Hosting-978275266721990389/original/29079d31-2d1f-4311-97a7-3bfd0cc5ec82.jpeg,36454337,https://www.airbnb.com/users/show/36454337,Kenneth,2015-06-22,"Rotterdam, Netherlands",Rustig gezinsman,within an hour,100%,100%,f,https://a0.muscache.com/im/users/36454337/profile_pic/1435000454/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/36454337/profile_pic/1435000454/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Middelland,Delfshaven,51.91800101319002,4.4621394235508305,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,0,"[""Washer"", ""Hot water kettle"", ""Central heating"", ""Hot water"", ""Private entrance"", ""Coffee maker: Nespresso"", ""Drying rack for clothing"", ""Cleaning products"", ""Samsung  refrigerator"", ""Dining table"", ""Self check-in"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Kitchen"", ""Smoke alarm"", ""Freezer"", ""Long term stays allowed"", ""Private backyard \u2013 Fully fenced"", ""Wine glasses"", ""Dishes and silverware"", ""Lockbox"", ""Cooking basics"", ""Bathtub"", ""Wifi"", ""TV"", ""Noise decibel monitors on property"", ""Hangers"", ""First aid kit"", ""Single level home"", ""Bed linens"", ""Exterior security cameras on property"", ""Microwave"", ""Hair dryer"", ""Dishwasher"", ""Oven"", ""Iron""]",$208.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,22,52,82,82,2024-06-25,7,7,1,2024-02-25,2024-06-10,5.0,4.86,5.0,5.0,4.86,4.86,4.86,059907E8433D000C9C04,f,1,1,0,0,1.72
979072479191919300,https://www.airbnb.com/rooms/979072479191919300,20240625175556,2024-06-25,city scrape,Central Apartment with Skyline View,"Experience Rotterdam like never before! Our centrally located apartment offers a mesmerizing view of the iconic Erasmus Bridge and the city's dynamic skyline. With windows on multiple sides, you'll discover Rotterdam's beauty from every angle. The spacious balcony is perfect for enjoying the sun during mornings and evenings. Ideal for up to four adults or a small family, this is your gateway to the best of Rotterdam. Your Rotterdam adventure starts here!",,https://a0.muscache.com/pictures/miso/Hosting-979072479191919300/original/3963c104-65ef-4c8b-84b4-47e64e9d87f4.jpeg,15340056,https://www.airbnb.com/users/show/15340056,Ruud,2014-05-10,,"",within an hour,100%,86%,f,https://a0.muscache.com/im/users/15340056/profile_pic/1441053177/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15340056/profile_pic/1441053177/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Stadsdriehoek,Rotterdam Centrum,51.91448995584027,4.484805542474098,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,4,"[""Private patio or balcony"", ""Washer"", ""City skyline view"", ""Hot water kettle"", ""Central heating"", ""Conditioner"", ""Hot water"", ""Private entrance"", ""Drying rack for clothing"", ""Cleaning products"", ""Paid parking on premises"", ""Dining table"", ""Outdoor dining area"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Kitchen"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Freezer"", ""Essentials"", ""Dedicated workspace"", ""Baking sheet"", ""Clothing storage"", ""Paid parking off premises"", ""Dishes and silverware"", ""Elevator"", ""Cooking basics"", ""Host greets you"", ""Bathtub"", ""Wifi"", ""TV"", ""Shower gel"", ""Hangers"", ""Outdoor furniture"", ""Waterfront"", ""Single level home"", ""Bed linens"", ""Stove"", ""Shampoo"", ""Hair dryer"", ""Dishwasher"", ""River view"", ""Iron"", ""High chair""]",$189.00,2,365,2,27,365,500,10.1,367.2,,t,20,50,80,180,2024-06-25,25,25,0,2023-10-13,2024-02-19,4.8,4.88,4.56,4.88,4.96,5.0,4.72,0599 65FF 6900 3C89 F076,f,2,2,0,0,2.92
980130608467858999,https://www.airbnb.com/rooms/980130608467858999,20240625175556,2024-06-26,previous scrape,Cosy apartment in Rotterdam West-Center,"Lovely & calm apartment in Rotterdam West-Center and in front of the river. <br />You can enjoy a lovely view of the canal or the gardens from the balcony. Nice spot for a run around the river, rent a boat (Kaptein company), or go to the beach directly with the new metro in 30mn! <br />A cat lives in the apartment (not for allergic people)","Rotterdam West-center offers various to do:<br />-with the old neighbourhood Delsfhaven (the only part of Rotterdam still authentic before the bombing of WWII), where you can enjoy coffee and restaurants, yoga, or rent easily a boat for a tour of the river (I recommend a nice sunny apero-boat  on the river^^)<br />-the more alternative and underground area close to Marconiplein for artistic experience, bars, (keilekafe, Brutus, Weelde).<br />-Nieuwe Binnenweg with many shops, coffees, restaurants and local bars for a hipster experience",https://a0.muscache.com/pictures/miso/Hosting-980130608467858999/original/6c7f0ebb-0d58-4808-86fa-a961f50dbcc3.jpeg,27773853,https://www.airbnb.com/users/show/27773853,Aurore,2015-02-15,"Rotterdam, Netherlands","",within an hour,100%,59%,f,https://a0.muscache.com/im/users/27773853/profile_pic/1424008240/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/27773853/profile_pic/1424008240/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Spangen,Delfshaven,51.91824140574539,4.442374130460557,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Private patio or balcony"", ""Washer"", ""Hot water kettle"", ""Central heating"", ""Hot water"", ""Blender"", ""Refrigerator"", ""Drying rack for clothing"", ""Cleaning products"", ""Paid parking on premises"", ""Coffee maker: espresso machine"", ""Dining table"", ""Outdoor dining area"", ""Lake access"", ""Kitchen"", ""Body soap"", ""Smoke alarm"", ""Beach access \u2013 Beachfront"", ""Extra pillows and blankets"", ""Freezer"", ""Essentials"", ""Game console: PS4"", ""Dedicated workspace"", ""Baking sheet"", ""Smoking allowed"", ""Wine glasses"", ""Books and reading material"", ""Toaster"", ""Dishes and silverware"", ""TV with Netflix, standard cable"", ""Cooking basics"", ""Private hot tub"", ""Host greets you"", ""Bathtub"", ""Wifi"", ""AEG stainless steel oven"", ""Shower gel"", ""First aid kit"", ""Waterfront"", ""Marshall Bluetooth sound system"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Dishwasher"", ""Luggage dropoff allowed""]",,2,8,1,4,8,8,3.3,8.0,,t,0,0,3,3,2024-06-26,9,9,1,2023-09-30,2024-06-11,5.0,5.0,4.89,5.0,5.0,4.78,4.67,0599 27A2 1D3E A89E FAAF,f,1,1,0,0,1.00
983169379341301619,https://www.airbnb.com/rooms/983169379341301619,20240625175556,2024-06-25,city scrape,SNW Residence Comfort Plus,,"De Esch is a quite area, It is ideal for travelers to take rest after a long travel day or journey. This is also the best neighborhood for the students. Because the Erasmus university and Hogeschool Rotterdam is just 15 minutes by foot.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTgzMTY5Mzc5MzQxMzAxNjE5/original/d0d9d3ca-6183-4626-9c32-d9b14e0cdfb9.jpeg,80550302,https://www.airbnb.com/users/show/80550302,Song,2016-06-28,"Rotterdam, Netherlands","My name is Song, a very social guy. I like traveling around the different places to meet new people. ",within an hour,58%,99%,f,https://a0.muscache.com/im/pictures/user/b78e684e-81e6-4557-8412-54a4cb9be487.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b78e684e-81e6-4557-8412-54a4cb9be487.jpg?aki_policy=profile_x_medium,,5,6,"['phone', 'work_email']",t,t,"Rotterdam, Zuid-Holland, Netherlands",De Esch,Kralingen-Crooswijk,51.9091572,4.5214564,Private room in condo,Private room,2,1.0,1 bath,1,1,"[""Hot water kettle"", ""Central heating"", ""Conditioner"", ""Paid street parking off premises"", ""Mosquito net"", ""Hot water"", ""Refrigerator"", ""Drying rack for clothing"", ""Cleaning products"", ""EV charger"", ""Paid parking on premises"", ""Lake access"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Freezer"", ""Essentials"", ""Long term stays allowed"", ""Clothing storage"", ""Wine glasses"", ""Dishes and silverware"", ""Elevator"", ""Cooking basics"", ""Host greets you"", ""TV"", ""Shower gel"", ""Hangers"", ""Free parking on premises"", ""Lock on bedroom door"", ""Rice maker"", ""Waterfront"", ""Bed linens"", ""Courtyard view"", ""Microwave"", ""Cleaning available during stay"", ""Shampoo"", ""Dishwasher"", ""Oven"", ""Kitchenette"", ""Luggage dropoff allowed""]",$62.00,2,31,2,2,31,31,2.0,31.0,,t,11,11,11,11,2024-06-25,2,2,0,2024-02-21,2024-05-13,3.0,3.0,2.5,2.5,2.0,3.0,3.0,0599 9615 F3F1 32C3 8FBE,f,5,0,5,0,0.48
983314286821810443,https://www.airbnb.com/rooms/983314286821810443,20240625175556,2024-06-25,city scrape,SNW Residence Deluxe,,"De Esch is a quite area, It is ideal for travelers to take rest after a long travel day or journey. This is also the best neighborhood for the students. Because the Erasmus university and Hogeschool Rotterdam is just 15 minutes by foot.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTgzMzE0Mjg2ODIxODEwNDQz/original/f8964344-3903-473c-974a-5344de4562c2.jpeg,80550302,https://www.airbnb.com/users/show/80550302,Song,2016-06-28,"Rotterdam, Netherlands","My name is Song, a very social guy. I like traveling around the different places to meet new people. ",within an hour,58%,99%,f,https://a0.muscache.com/im/pictures/user/b78e684e-81e6-4557-8412-54a4cb9be487.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b78e684e-81e6-4557-8412-54a4cb9be487.jpg?aki_policy=profile_x_medium,,5,6,"['phone', 'work_email']",t,t,"Rotterdam, Zuid-Holland, Netherlands",De Esch,Kralingen-Crooswijk,51.9091572,4.5214564,Private room in condo,Private room,2,1.0,1 bath,1,1,"[""Washer"", ""Central heating"", ""Conditioner"", ""Hot water"", ""Refrigerator"", ""Drying rack for clothing"", ""Cleaning products"", ""Sun loungers"", ""Canal view"", ""Paid parking on premises"", ""Mini fridge"", ""Kitchen"", ""Body soap"", ""Extra pillows and blankets"", ""Essentials"", ""Dedicated workspace"", ""Long term stays allowed"", ""Wine glasses"", ""Paid parking off premises"", ""Dishes and silverware"", ""Elevator"", ""Cooking basics"", ""Host greets you"", ""Wifi"", ""TV"", ""Shower gel"", ""Hangers"", ""Lock on bedroom door"", ""Rice maker"", ""Waterfront"", ""Bed linens"", ""Cleaning available during stay"", ""Microwave"", ""Clothing storage: closet"", ""Shampoo"", ""Dishwasher"", ""Luggage dropoff allowed"", ""River view"", ""Oven"", ""Iron""]",$63.00,2,30,1,2,1125,1125,2.0,1125.0,,t,17,25,25,26,2024-06-25,6,6,2,2023-11-03,2024-06-21,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0599 9615 F3F1 32C3 8FBE,f,5,0,5,0,0.76
984637143310796841,https://www.airbnb.com/rooms/984637143310796841,20240625175556,2024-06-25,city scrape,Charming Urban Retreat - with parking,Indulge in the allure of our charming centrally located urban retreat. Enjoy the sunlight on the balcony and make use of our spacious well-equiped kitchen with dining table. After a long day of exploring the city you can surrender yourself to the embrace of our comfy sofa and relax underneath our rain shower or take a nice bath. Coming by car? We offer a private parking spot for a reasonable price. Our haven boasts more than just comfort; it's a whispered promise of enchantment.,,https://a0.muscache.com/pictures/miso/Hosting-984637143310796841/original/b16e8b3a-e987-4119-b146-73e81695184a.jpeg,116041691,https://www.airbnb.com/users/show/116041691,Bastiaan,2017-02-12,"Rotterdam, Netherlands","",within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/db5760d4-54b8-467b-949a-45f95150a62d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/db5760d4-54b8-467b-949a-45f95150a62d.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,,Agniesebuurt,Noord,51.92875817004199,4.474194491859135,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,3,"[""Coffee maker"", ""Private patio or balcony"", ""Washer"", ""Hot water kettle"", ""Paid street parking off premises"", ""Conditioner"", ""Hot water"", ""Private entrance"", ""Refrigerator"", ""Cleaning products"", ""Dining table"", ""Outdoor dining area"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Kitchen"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Freezer"", ""Essentials"", ""Dedicated workspace"", ""Clothing storage"", ""Dishes and silverware"", ""Elevator"", ""Cooking basics"", ""Bathtub"", ""Wifi"", ""TV"", ""Shower gel"", ""Outdoor furniture"", ""Paid parking garage on premises \u2013 1 space"", ""Waterfront"", ""Bed linens"", ""Stove"", ""Coffee"", ""Shampoo"", ""Hair dryer"", ""Dishwasher"", ""Iron"", ""Heating""]",$253.00,2,365,2,27,365,500,5.9,385.8,,t,15,20,20,20,2024-06-25,32,32,2,2023-10-14,2024-06-02,4.81,4.81,4.72,4.91,4.84,4.84,4.69,0599 8A16 99F9 742E C8F8,f,1,1,0,0,3.75
985506148940273384,https://www.airbnb.com/rooms/985506148940273384,20240625175556,2024-06-25,city scrape,Unieke tot woning getransformeerde winkel met tuin,"This playful home (built in 1916) was transformed from fruit and vegetable shop into a home in 2009. The high ceilings and huge windows make this house bright and spacious.  <br />We have a large open kitchen with, among other things, 6-burner gas stove, dishwasher, hot water tap, espresso machine.<br />The sitting area has a projector where you can watch 4K movies/series/TV.<br />The bathroom has a lovely bathtub and a nice shower.<br />Ideal for young family with 1-2 children.<br />Tram/bus to downtown and station at 250 meters.","We live in a quiet little square in a nice Rotterdam neighborhood with many families (Nieuwe Westen). Around the corner begins the city life with cafes, restaurants and coffee shops. You can also enjoy walking in the beautiful Heemraadspark, where there is also a large playground. Very convenient to central station (6 minutes by bike) and from the city center (5 minutes by bike).",https://a0.muscache.com/pictures/miso/Hosting-985506148940273384/original/429c1dd2-1947-45f9-b3d5-b4153ca4ecb1.jpeg,35993727,https://www.airbnb.com/users/show/35993727,Evelien,2015-06-16,"Rotterdam, Netherlands","I live together with my husband, Roland, and our 1-year-old daughter in our apartment in Rotterdam West. I am a scientific researcher at the Erasmus Medical Centre, and Roland works as a journalist. You have the option to check in without any of us, or to be welcomed by one of us or by one of our closest friends who live in the same neighborhood.",within an hour,100%,58%,f,https://a0.muscache.com/im/pictures/user/User-35993727/original/4a2fdf33-b0c7-43dd-9dd7-89a36a22e6fc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-35993727/original/4a2fdf33-b0c7-43dd-9dd7-89a36a22e6fc.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Nieuwe Westen,Delfshaven,51.9183633,4.453001899999999,Entire rental unit,Entire home/apt,2,1.0,1 bath,2,0,"[""Washer"", ""Paid street parking off premises"", ""Central heating"", ""Hot water"", ""Private entrance"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Refrigerator"", ""Drying rack for clothing"", ""Coffee maker: espresso machine"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Crib"", ""Record player"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Children's playroom"", ""Free dryer \u2013 In unit"", ""Technics, Bowers & Wilkins sound system with Bluetooth and aux"", ""High chair - available upon request"", ""Outdoor playground"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Kitchen"", ""Essentials"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage"", ""Dishes and silverware"", ""Cooking basics"", ""Gas stove"", ""Baby bath - always at the listing"", ""Bathtub"", ""Wifi"", ""TV"", ""Hangers"", ""Outdoor furniture"", ""Movie theater"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Changing table - always at the listing"", ""Dishwasher"", ""Outlet covers"", ""Iron""]",$107.00,4,365,4,4,365,365,4.0,365.0,,t,0,0,8,158,2024-06-25,4,4,0,2023-10-15,2024-05-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0599 2819 E3DA C137 0C3B,f,1,1,0,0,0.47
986156365729589713,https://www.airbnb.com/rooms/986156365729589713,20240625175556,2024-06-25,city scrape,"Spacious, lovely, kid friendly",,,https://a0.muscache.com/pictures/miso/Hosting-986156365729589713/original/37056d5a-9de4-4407-b41e-b7aca70017dc.jpeg,7102161,https://www.airbnb.com/users/show/7102161,Quirine,2013-06-25,"Rotterdam, Netherlands","I have a love for (local) food, art, architecture, the usual!",within a day,82%,75%,t,https://a0.muscache.com/im/pictures/user/ab5b1d1e-5ba7-4d62-91bf-0514c1e8c860.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab5b1d1e-5ba7-4d62-91bf-0514c1e8c860.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Hillegersberg Zuid,Hillegersberg-Schiebroek,51.945816562288826,4.48462820906169,Entire rental unit,Entire home/apt,4,1.0,1 bath,3,2,"[""Coffee maker"", ""Hot water kettle"", ""Hot water"", ""Blender"", ""Refrigerator"", ""Paid parking on premises"", ""Sound system"", ""Mini fridge"", ""Fire extinguisher"", ""Kitchen"", ""Smoke alarm"", ""Indoor fireplace"", ""Extra pillows and blankets"", ""Freezer"", ""Dedicated workspace"", ""Baking sheet"", ""Clothing storage"", ""Books and reading material"", ""Toaster"", ""Dishes and silverware"", ""Cooking basics"", ""Bathtub"", ""Wifi"", ""TV"", ""Hangers"", ""First aid kit"", ""Bed linens"", ""Stove"", ""Coffee"", ""Board games"", ""Dishwasher"", ""Pets allowed"", ""Oven"", ""Iron"", ""Heating""]",$190.00,1,60,1,1,60,60,1.0,60.0,,t,0,1,1,138,2024-06-25,1,1,0,2024-04-14,2024-04-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0599ED330F79BD90283B,f,2,1,1,0,0.41
